HomeMicrotypeID,TimePeriodID,PopulationGroupTypeID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
2,21,LowIncNoVeh,home,3,2,1.0
2,7,LowIncVeh,school,2,3,0.0188384561236839
2,14,LowIncVeh,other,2,3,0.390091419345415
2,7,LowIncVeh,other,2,3,0.0327863115954149
2,8,LowIncVehSenior,other,5,6,0.5
2,8,LowIncVehSenior,other,2,5,0.5
2,9,HighIncVeh,work,2,3,0.117606222950986
2,18,HighIncVeh,work,2,2,0.858713459163324
2,4,HighIncVeh,work,2,2,0.225722593974985
2,8,LowIncVehSenior,home,3,2,0.0476017607192038
2,16,LowIncVehSenior,home,5,2,0.0811786444701016
2,8,LowIncVehSenior,leisure,2,3,0.0322382927611878
2,11,HighIncVeh,work,3,3,0.163374755757888
2,16,HighIncVehSenior,leisure,2,5,0.0799775937726782
2,9,LowIncNoVehSenior,school,2,2,1.0
2,16,HighIncVehSenior,leisure,5,2,0.0542698552054258
2,6,HighIncVeh,home,2,2,0.318852351154885
2,9,LowIncVehSenior,school,2,2,1.0
2,7,HighIncVeh,school,2,5,0.0526208738310258
2,15,HighIncVeh,home,5,2,0.15358154805759
2,6,HighIncVeh,home,3,2,0.233842552312745
2,15,HighIncVeh,work,3,2,0.0187692848137276
2,11,LowIncVeh,home,3,2,0.1355876197499
2,10,LowIncVeh,leisure,3,3,0.111256871823634
2,9,LowIncVeh,leisure,2,3,0.223325339677606
2,13,LowIncVehSenior,home,3,2,0.506310942877783
2,11,LowIncVeh,leisure,3,3,0.061132195036777
2,18,HighIncVeh,leisure,2,3,0.278182952133558
2,12,HighIncVeh,work,5,2,0.116321858088125
2,9,HighIncVehSenior,school,3,2,0.719675847095902
2,8,HighIncVehSenior,school,2,2,1.0
2,11,HighIncVeh,work,2,2,0.233116182077636
2,11,HighIncVeh,home,2,2,0.330796191964544
